investor_id,transaction_date,amfi_code,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status
INV004738,2024-05-13,149322,LUMPSUM,376259,Uttar Pradesh,Kanpur,B30,56+,Female,52.6,Cheque,Verified
INV004589,2024-05-13,149323,LUMPSUM,386269,Gujarat,Ahmedabad,T30,36-45,Male,14.4,Cheque,Verified
INV000292,2024-05-13,119552,SIP,8269,Uttar Pradesh,Lucknow,T30,18-25,Male,3.3,Mandate,Verified
INV000767,2024-05-13,120507,REDEMPTION,184200,Karnataka,Bangalore,T30,18-25,Female,5.2,Net Banking,Verified
INV001428,2024-05-13,120843,SIP,4141,Delhi,New Delhi,T30,26-35,Male,17.8,UPI,Verified
INV003499,2024-05-13,119095,LUMPSUM,194944,Karnataka,Mysore,B30,18-25,Male,4.7,Mandate,Verified
INV001270,2024-05-13,100033,LUMPSUM,72874,Madhya Pradesh,Indore,T30,26-35,Female,23.3,Net Banking,Verified
INV001643,2024-05-13,101208,LUMPSUM,89737,Punjab,Amritsar,B30,36-45,Male,28.4,Net Banking,Verified
INV001212,2024-05-13,119094,SIP,3023,Uttar Pradesh,Lucknow,T30,36-45,Male,40.3,Cheque,Verified
INV002954,2024-05-13,119552,SIP,10297,Delhi,New Delhi,T30,26-35,Female,6.0,UPI,Verified
INV000891,2024-05-13,125498,LUMPSUM,435248,Gujarat,Surat,T30,26-35,Male,20.9,Net Banking,Verified
INV002458,2024-05-13,118636,LUMPSUM,457507,West Bengal,Kolkata,T30,18-25,Male,7.1,Net Banking,Pending
INV002077,2024-05-13,118633,SIP,11970,West Bengal,Kolkata,T30,18-25,Female,6.3,Cheque,Verified
INV004270,2024-05-13,119551,SIP,5127,Rajasthan,Udaipur,B30,18-25,Male,5.7,UPI,Verified
INV003393,2024-05-13,119552,SIP,4351,Delhi,New Delhi,T30,26-35,Male,17.1,UPI,Pending
INV002826,2024-05-13,100025,REDEMPTION,487441,Haryana,Gurugram,T30,26-35,Male,20.5,Net Banking,Verified
INV003973,2024-05-13,102886,LUMPSUM,491117,Rajasthan,Jaipur,T30,26-35,Male,11.4,Net Banking,Verified
INV002654,2024-05-13,148567,REDEMPTION,197559,Delhi,New Delhi,T30,36-45,Female,38.2,Mandate,Verified
INV003615,2024-05-13,102886,REDEMPTION,166478,Rajasthan,Jaipur,T30,36-45,Male,32.6,UPI,Verified
INV003940,2024-05-13,101207,REDEMPTION,504852,West Bengal,Kolkata,T30,36-45,Male,21.6,Mandate,Verified
INV001152,2024-05-13,120506,SIP,1198,Punjab,Amritsar,B30,56+,Male,61.7,Net Banking,Verified
INV004339,2024-05-13,148568,LUMPSUM,132637,Uttar Pradesh,Lucknow,T30,26-35,Female,7.3,Net Banking,Verified
INV004661,2024-05-13,119599,SIP,3110,Maharashtra,Nashik,B30,26-35,Male,9.8,Mandate,Verified
INV004915,2024-05-14,149322,SIP,2793,Uttar Pradesh,Kanpur,B30,26-35,Male,9.6,UPI,Verified
INV002515,2024-05-14,148567,LUMPSUM,314973,West Bengal,Kolkata,T30,56+,Female,73.9,Net Banking,Verified
INV004627,2024-05-14,125498,LUMPSUM,105957,West Bengal,Kolkata,T30,36-45,Male,47.7,Net Banking,Verified
INV003064,2024-05-14,149322,LUMPSUM,410921,Karnataka,Bangalore,T30,26-35,Male,6.5,Cheque,Verified
INV003560,2024-05-14,119598,REDEMPTION,418214,Rajasthan,Udaipur,B30,26-35,Male,22.5,Mandate,Verified
INV000946,2024-05-14,120503,SIP,538,Karnataka,Bangalore,T30,46-55,Female,37.3,Net Banking,Verified
INV000390,2024-05-14,100025,LUMPSUM,371224,Karnataka,Bangalore,T30,26-35,Male,24.9,Net Banking,Verified
INV004033,2024-05-14,148568,LUMPSUM,385099,West Bengal,Kolkata,T30,36-45,Male,56.1,Cheque,Verified
INV004653,2024-05-14,100033,SIP,56397,Rajasthan,Jaipur,T30,46-55,Female,32.2,UPI,Verified
INV003173,2024-05-14,119092,LUMPSUM,437046,Gujarat,Surat,T30,18-25,Male,7.1,Net Banking,Verified
INV002547,2024-05-14,118632,LUMPSUM,384834,Haryana,Gurugram,T30,26-35,Male,7.3,Mandate,Verified
INV000606,2024-05-14,120504,REDEMPTION,498428,Karnataka,Mysore,B30,18-25,Male,7.8,UPI,Verified
INV000606,2024-05-14,119120,SIP,1066,Karnataka,Mysore,B30,18-25,Male,7.8,Net Banking,Verified
INV001571,2024-05-14,118632,REDEMPTION,143857,Rajasthan,Udaipur,B30,46-55,Female,52.0,Net Banking,Verified
INV000466,2024-05-14,101206,REDEMPTION,101093,Haryana,Faridabad,B30,18-25,Male,4.4,UPI,Verified
INV002019,2024-05-14,120843,LUMPSUM,217343,Delhi,New Delhi,T30,36-45,Male,19.8,Mandate,Verified
INV000567,2024-05-14,148567,SIP,3392,Delhi,New Delhi,T30,26-35,Male,9.1,Net Banking,Verified
INV003049,2024-05-14,120843,SIP,28170,Gujarat,Ahmedabad,T30,26-35,Male,15.5,UPI,Verified
INV003528,2024-05-14,120844,SIP,9748,Madhya Pradesh,Bhopal,B30,18-25,Female,3.6,Cheque,Verified
INV004818,2024-05-14,102885,LUMPSUM,219716,Maharashtra,Pune,T30,26-35,Male,23.5,Cheque,Verified
INV003887,2024-05-14,102885,LUMPSUM,277114,Rajasthan,Udaipur,B30,56+,Female,54.1,Mandate,Verified
INV001404,2024-05-14,120504,SIP,2573,West Bengal,Kolkata,T30,46-55,Male,56.2,Mandate,Verified
INV003315,2024-05-14,102887,SIP,1161,Madhya Pradesh,Bhopal,B30,36-45,Female,58.1,UPI,Verified
INV001691,2024-05-14,100025,LUMPSUM,363149,Maharashtra,Mumbai,T30,26-35,Male,10.3,Cheque,Verified
INV000127,2024-05-14,119095,LUMPSUM,451149,Delhi,Gurugram,T30,18-25,Male,7.3,Mandate,Verified
INV004017,2024-05-14,118636,SIP,2283,West Bengal,Kolkata,T30,36-45,Male,36.7,Cheque,Verified
INV004938,2024-05-14,118632,SIP,48071,Karnataka,Bangalore,T30,18-25,Male,6.3,Mandate,Verified
INV002568,2024-05-14,100025,SIP,58433,Uttar Pradesh,Lucknow,T30,26-35,Female,7.3,UPI,Verified
INV003778,2024-05-14,118636,SIP,2568,Tamil Nadu,Chennai,T30,36-45,Male,59.4,Mandate,Verified
INV002112,2024-05-14,101206,SIP,21664,Madhya Pradesh,Indore,T30,56+,Male,41.3,UPI,Verified
INV003909,2024-05-14,119599,SIP,3142,Haryana,Gurugram,T30,46-55,Male,29.1,Mandate,Verified
INV004827,2024-05-14,120844,REDEMPTION,53776,Uttar Pradesh,Kanpur,B30,56+,Female,43.7,UPI,Pending
INV002044,2024-05-14,100033,REDEMPTION,28787,Gujarat,Ahmedabad,T30,26-35,Female,19.1,UPI,Verified
INV001141,2024-05-14,101207,SIP,2235,West Bengal,Kolkata,T30,18-25,Female,3.0,UPI,Verified
INV004084,2024-05-14,120844,LUMPSUM,68811,Telangana,Hyderabad,T30,26-35,Male,9.9,Net Banking,Verified
INV001507,2024-05-14,102885,LUMPSUM,59698,Uttar Pradesh,Lucknow,T30,26-35,Male,20.4,Net Banking,Verified
INV003241,2024-05-14,120504,SIP,923,Madhya Pradesh,Bhopal,B30,26-35,Male,8.4,Net Banking,Verified
INV004088,2024-05-14,119093,SIP,5487,Tamil Nadu,Chennai,T30,36-45,Male,26.8,Mandate,Verified
INV001777,2024-05-14,118636,SIP,55601,West Bengal,Kolkata,T30,18-25,Female,7.6,Cheque,Verified
INV002803,2024-05-14,120505,SIP,423,Uttar Pradesh,Agra,B30,36-45,Male,31.9,Net Banking,Verified
INV002897,2024-05-14,149322,SIP,3489,Maharashtra,Pune,T30,26-35,Male,23.1,Net Banking,Verified
INV002236,2024-05-14,149324,SIP,445,Delhi,New Delhi,T30,26-35,Male,21.6,Cheque,Verified
INV004318,2024-05-14,118634,SIP,11531,Tamil Nadu,Coimbatore,B30,56+,Female,54.7,UPI,Verified
INV003121,2024-05-14,101207,LUMPSUM,65841,Telangana,Hyderabad,T30,36-45,Male,13.7,Cheque,Verified
INV002430,2024-05-14,100025,REDEMPTION,120214,Madhya Pradesh,Bhopal,B30,26-35,Male,16.2,Cheque,Verified
INV001440,2024-05-14,100025,LUMPSUM,136104,West Bengal,Kolkata,T30,26-35,Male,11.3,Cheque,Verified
INV003016,2024-05-14,102886,REDEMPTION,274767,Madhya Pradesh,Bhopal,B30,26-35,Male,12.7,Net Banking,Verified
INV004761,2024-05-14,120503,REDEMPTION,519622,Madhya Pradesh,Indore,T30,26-35,Male,21.4,Cheque,Verified
INV004906,2024-05-14,120844,SIP,2320,Madhya Pradesh,Indore,T30,26-35,Male,9.9,Cheque,Verified
INV004266,2024-05-14,119598,SIP,3407,Delhi,New Delhi,T30,36-45,Male,35.9,Net Banking,Pending
INV000541,2024-05-14,120841,SIP,8767,Telangana,Hyderabad,T30,46-55,Female,22.9,Cheque,Verified
INV002413,2024-05-14,100033,LUMPSUM,23904,Gujarat,Surat,T30,26-35,Male,14.4,UPI,Verified
INV003564,2024-05-14,125497,SIP,48152,Telangana,Hyderabad,T30,18-25,Male,6.8,UPI,Verified
INV001969,2024-05-14,118632,LUMPSUM,132181,Uttar Pradesh,Kanpur,B30,26-35,Male,9.7,UPI,Verified
INV004926,2024-05-14,120505,SIP,1769,Karnataka,Mysore,B30,36-45,Male,45.3,Mandate,Verified
INV000661,2024-05-14,120843,SIP,2165,Haryana,Faridabad,B30,36-45,Male,46.8,Net Banking,Verified
INV002887,2024-05-14,119095,LUMPSUM,556503,Delhi,New Delhi,T30,36-45,Female,59.6,Net Banking,Verified
INV003619,2024-05-14,101207,SIP,7992,West Bengal,Kolkata,T30,18-25,Female,3.3,UPI,Verified
INV004623,2024-05-14,118634,LUMPSUM,77025,Madhya Pradesh,Indore,T30,46-55,Female,44.9,Cheque,Verified
INV004149,2024-05-14,119093,SIP,3043,Rajasthan,Udaipur,B30,56+,Female,78.2,Net Banking,Verified
INV002467,2024-05-14,118635,SIP,54783,Punjab,Chandigarh,T30,36-45,Male,12.3,Mandate,Verified
INV000058,2024-05-14,119093,SIP,2727,Maharashtra,Mumbai,T30,26-35,Male,19.9,Net Banking,Verified
INV001116,2024-05-14,101208,SIP,6239,Haryana,Faridabad,B30,36-45,Male,17.8,Net Banking,Verified
INV004510,2024-05-14,118636,SIP,8170,Haryana,Gurugram,T30,56+,Male,71.8,Cheque,Verified
INV003987,2024-05-14,100025,SIP,838,Tamil Nadu,Coimbatore,B30,26-35,Female,24.1,Net Banking,Verified
INV004131,2024-05-14,120506,SIP,457,Uttar Pradesh,Kanpur,B30,26-35,Male,10.3,Mandate,Verified
INV001045,2024-05-14,119551,REDEMPTION,372177,Punjab,Chandigarh,T30,36-45,Female,45.5,Cheque,Verified
INV004888,2024-05-14,100033,LUMPSUM,290048,Delhi,Gurugram,T30,26-35,Female,6.7,Net Banking,Verified
INV004648,2024-05-15,118635,LUMPSUM,34775,Maharashtra,Pune,T30,36-45,Male,54.3,Mandate,Verified
INV004709,2024-05-15,101207,SIP,6273,Haryana,Gurugram,T30,36-45,Male,59.1,Net Banking,Verified
INV001689,2024-05-15,149323,LUMPSUM,106153,Haryana,Faridabad,B30,36-45,Male,40.4,UPI,Verified
INV002290,2024-05-15,120507,LUMPSUM,215278,Gujarat,Ahmedabad,T30,36-45,Male,24.7,UPI,Verified
INV003872,2024-05-15,125497,SIP,8394,Uttar Pradesh,Kanpur,B30,26-35,Male,20.1,Mandate,Pending
INV001877,2024-05-15,118632,SIP,28603,Tamil Nadu,Coimbatore,B30,56+,Male,62.1,Mandate,Verified
INV000580,2024-05-15,119094,SIP,6408,Uttar Pradesh,Agra,B30,56+,Male,31.8,Net Banking,Verified
INV001632,2024-05-15,100025,REDEMPTION,284760,Rajasthan,Udaipur,B30,26-35,Male,6.8,Mandate,Verified
INV001091,2024-05-15,118632,LUMPSUM,249893,Telangana,Hyderabad,T30,18-25,Male,7.5,Mandate,Verified
INV003525,2024-05-15,118632,SIP,976,Karnataka,Mysore,B30,36-45,Male,36.1,UPI,Verified
INV004159,2024-05-15,119598,SIP,57014,Delhi,Noida,T30,18-25,Male,6.3,UPI,Verified
INV004598,2024-05-15,101208,LUMPSUM,257791,Tamil Nadu,Chennai,T30,46-55,Male,60.5,UPI,Verified
INV002759,2024-05-15,118634,SIP,4450,Delhi,Noida,T30,36-45,Male,44.6,Net Banking,Verified
INV001220,2024-05-15,100016,SIP,2834,Punjab,Chandigarh,T30,36-45,Male,48.3,Cheque,Verified
INV001526,2024-05-15,120503,LUMPSUM,395736,Madhya Pradesh,Bhopal,B30,26-35,Female,19.1,Cheque,Verified
INV001951,2024-05-15,148567,SIP,13162,Punjab,Chandigarh,T30,26-35,Male,10.6,Net Banking,Verified
INV001520,2024-05-15,148567,REDEMPTION,316598,Maharashtra,Nashik,B30,36-45,Female,29.7,Net Banking,Verified
INV000446,2024-05-15,149323,SIP,818,Rajasthan,Jaipur,T30,26-35,Female,23.8,Net Banking,Verified
INV004656,2024-05-15,148568,LUMPSUM,248889,Haryana,Gurugram,T30,18-25,Male,4.7,Net Banking,Verified
INV002786,2024-05-15,149322,SIP,14033,Tamil Nadu,Coimbatore,B30,26-35,Female,13.3,Mandate,Verified
INV002382,2024-05-15,118634,LUMPSUM,394455,Maharashtra,Mumbai,T30,26-35,Male,18.5,UPI,Pending
INV003724,2024-05-15,101207,SIP,15187,Punjab,Amritsar,B30,56+,Male,52.5,UPI,Verified
INV003758,2024-05-15,120503,SIP,4740,Maharashtra,Pune,T30,26-35,Female,11.2,Mandate,Verified
INV001075,2024-05-15,100025,SIP,2419,Punjab,Chandigarh,T30,26-35,Female,24.5,Cheque,Verified
INV004140,2024-05-15,102886,REDEMPTION,374902,Punjab,Amritsar,B30,46-55,Female,41.6,UPI,Verified
INV000950,2024-05-15,120507,LUMPSUM,259106,Punjab,Amritsar,B30,36-45,Male,33.1,Cheque,Verified
INV002186,2024-05-15,148567,SIP,27004,Haryana,Faridabad,B30,18-25,Female,7.9,Mandate,Verified
INV001843,2024-05-15,149323,LUMPSUM,491203,West Bengal,Kolkata,T30,46-55,Male,51.9,UPI,Verified
INV003543,2024-05-15,102887,SIP,53639,Maharashtra,Nashik,B30,26-35,Male,8.3,Mandate,Verified
INV003607,2024-05-15,118633,SIP,11226,Delhi,Gurugram,T30,18-25,Male,4.7,UPI,Verified
INV001623,2024-05-15,101208,SIP,3537,Gujarat,Surat,T30,26-35,Female,17.3,Mandate,Verified
INV002393,2024-05-15,101208,SIP,12538,Madhya Pradesh,Bhopal,B30,26-35,Female,15.2,UPI,Verified
INV000094,2024-05-15,100025,LUMPSUM,63793,West Bengal,Kolkata,T30,18-25,Male,3.7,Net Banking,Verified
INV002439,2024-05-15,120507,LUMPSUM,27629,Karnataka,Bangalore,T30,18-25,Male,3.8,UPI,Verified
INV003658,2024-05-15,101208,SIP,3459,West Bengal,Kolkata,T30,26-35,Male,6.3,Cheque,Verified
INV002365,2024-05-15,120503,REDEMPTION,454493,Gujarat,Ahmedabad,T30,46-55,Male,76.9,Net Banking,Verified
INV004184,2024-05-15,118633,LUMPSUM,278211,Karnataka,Bangalore,T30,26-35,Male,9.9,UPI,Verified
INV002588,2024-05-15,148568,SIP,9853,West Bengal,Kolkata,T30,18-25,Male,5.5,Mandate,Verified
INV001473,2024-05-15,119095,LUMPSUM,270991,Delhi,Gurugram,T30,36-45,Male,29.1,Cheque,Verified
INV000962,2024-05-15,119552,SIP,2200,Punjab,Chandigarh,T30,26-35,Male,24.5,UPI,Verified
INV002178,2024-05-15,118635,LUMPSUM,169706,Gujarat,Ahmedabad,T30,36-45,Female,33.8,Mandate,Verified
INV002151,2024-05-15,118636,SIP,58346,Rajasthan,Jaipur,T30,26-35,Female,18.1,Cheque,Verified
INV002751,2024-05-15,119094,SIP,5083,Delhi,New Delhi,T30,36-45,Male,45.4,Mandate,Verified
INV002216,2024-05-15,149323,SIP,11327,Maharashtra,Mumbai,T30,46-55,Male,26.5,Cheque,Verified
INV004306,2024-05-15,120506,SIP,7704,Telangana,Hyderabad,T30,26-35,Female,20.4,UPI,Verified
INV002297,2024-05-15,120843,LUMPSUM,469934,Haryana,Gurugram,T30,36-45,Male,22.9,Cheque,Verified
INV000661,2024-05-15,100025,SIP,1011,Haryana,Faridabad,B30,36-45,Male,46.8,Net Banking,Pending
INV000124,2024-05-15,149324,SIP,8013,Punjab,Amritsar,B30,36-45,Female,46.2,UPI,Verified
INV001288,2024-05-15,118635,SIP,421,Telangana,Hyderabad,T30,26-35,Male,21.8,Cheque,Verified
INV001753,2024-05-15,119599,SIP,4947,Rajasthan,Jaipur,T30,26-35,Male,10.0,Mandate,Pending
INV001857,2024-05-15,120503,REDEMPTION,334225,Tamil Nadu,Chennai,T30,26-35,Male,24.0,Mandate,Verified
INV001897,2024-05-16,119093,LUMPSUM,198484,Maharashtra,Mumbai,T30,26-35,Male,8.6,Cheque,Verified
INV002420,2024-05-16,125498,SIP,22706,Karnataka,Mysore,B30,26-35,Female,6.4,Net Banking,Verified
INV000305,2024-05-16,149324,SIP,44932,Rajasthan,Udaipur,B30,36-45,Male,21.4,Mandate,Verified
INV003043,2024-05-16,120843,REDEMPTION,88005,Karnataka,Bangalore,T30,26-35,Male,21.2,UPI,Verified
INV001191,2024-05-16,119092,LUMPSUM,247593,Telangana,Hyderabad,T30,56+,Male,37.5,Mandate,Verified
INV004365,2024-05-16,102885,SIP,56633,Delhi,Gurugram,T30,26-35,Male,19.4,UPI,Verified
INV000910,2024-05-16,120844,SIP,21380,Madhya Pradesh,Indore,T30,46-55,Male,58.8,Cheque,Pending
INV000477,2024-05-16,118635,REDEMPTION,541960,Uttar Pradesh,Lucknow,T30,18-25,Female,5.3,UPI,Verified
INV000309,2024-05-16,120504,LUMPSUM,482703,Delhi,Gurugram,T30,26-35,Male,18.1,Net Banking,Verified
INV000596,2024-05-16,120844,SIP,6922,Madhya Pradesh,Indore,T30,56+,Male,21.3,UPI,Verified
INV001836,2024-05-16,120503,SIP,895,Uttar Pradesh,Agra,B30,26-35,Male,17.4,Mandate,Verified
INV004545,2024-05-16,120505,REDEMPTION,146373,Madhya Pradesh,Indore,T30,26-35,Male,12.8,Mandate,Pending
INV001326,2024-05-16,118634,SIP,4135,Rajasthan,Udaipur,B30,46-55,Male,54.9,Cheque,Verified
INV003348,2024-05-16,119552,SIP,53116,Madhya Pradesh,Indore,T30,46-55,Male,53.4,Mandate,Verified
INV004745,2024-05-16,119094,REDEMPTION,399310,West Bengal,Kolkata,T30,18-25,Male,5.2,Mandate,Verified
INV000567,2024-05-16,120844,SIP,2696,Delhi,New Delhi,T30,26-35,Male,9.1,UPI,Verified
INV004835,2024-05-16,120841,SIP,1106,Maharashtra,Nashik,B30,56+,Male,12.9,Cheque,Verified
INV000691,2024-05-16,149324,SIP,17771,Tamil Nadu,Chennai,T30,18-25,Female,7.8,UPI,Pending
INV002280,2024-05-16,119120,SIP,1627,Karnataka,Mysore,B30,18-25,Male,3.5,Cheque,Verified
INV002061,2024-05-16,120504,SIP,14909,West Bengal,Kolkata,T30,26-35,Male,14.2,UPI,Verified
INV002166,2024-05-16,101207,SIP,59161,Haryana,Gurugram,T30,36-45,Male,33.3,Net Banking,Verified
INV000689,2024-05-16,118632,SIP,423,Tamil Nadu,Chennai,T30,26-35,Female,19.8,UPI,Verified
INV002253,2024-05-16,119092,SIP,2074,West Bengal,Kolkata,T30,46-55,Male,28.6,UPI,Verified
INV001383,2024-05-16,119092,SIP,889,Maharashtra,Pune,T30,26-35,Male,18.6,Net Banking,Verified
INV000138,2024-05-16,120506,SIP,23284,Telangana,Hyderabad,T30,26-35,Male,24.7,UPI,Verified
INV004290,2024-05-16,101208,LUMPSUM,89572,Gujarat,Ahmedabad,T30,46-55,Male,41.9,Mandate,Verified
INV004084,2024-05-16,120843,LUMPSUM,305996,Telangana,Hyderabad,T30,26-35,Male,9.9,Net Banking,Verified
INV002181,2024-05-16,120503,LUMPSUM,462214,Gujarat,Surat,T30,26-35,Male,18.3,UPI,Verified
INV000713,2024-05-16,120842,LUMPSUM,457850,Delhi,Noida,T30,36-45,Female,23.7,Cheque,Verified
INV001064,2024-05-16,120503,REDEMPTION,32797,West Bengal,Kolkata,T30,46-55,Male,67.9,Net Banking,Verified
INV003955,2024-05-16,120841,SIP,1015,Gujarat,Ahmedabad,T30,26-35,Female,8.9,UPI,Verified
INV002951,2024-05-16,120503,REDEMPTION,101588,Karnataka,Bangalore,T30,36-45,Male,58.6,Mandate,Verified
INV002954,2024-05-16,149322,LUMPSUM,258635,Delhi,New Delhi,T30,26-35,Female,6.0,Net Banking,Verified
INV002983,2024-05-16,119120,LUMPSUM,259536,Karnataka,Mysore,B30,18-25,Male,6.2,Mandate,Pending
INV003959,2024-05-16,120844,SIP,5799,Haryana,Gurugram,T30,46-55,Male,81.1,Cheque,Verified
INV003169,2024-05-16,119599,SIP,2938,Telangana,Hyderabad,T30,26-35,Female,11.2,Mandate,Verified
INV003606,2024-05-16,120503,REDEMPTION,400168,Maharashtra,Pune,T30,36-45,Male,23.6,UPI,Verified
INV002389,2024-05-16,120504,REDEMPTION,422295,Haryana,Faridabad,B30,36-45,Male,50.8,Mandate,Verified
INV002674,2024-05-16,118636,SIP,24474,Karnataka,Mysore,B30,26-35,Female,7.4,Net Banking,Verified
INV002401,2024-05-16,125498,SIP,2165,West Bengal,Kolkata,T30,26-35,Male,20.9,Mandate,Verified
INV001719,2024-05-16,101208,LUMPSUM,395450,Rajasthan,Udaipur,B30,26-35,Male,19.2,Mandate,Verified
INV001206,2024-05-16,119094,LUMPSUM,171528,Delhi,Noida,T30,26-35,Male,11.7,Net Banking,Verified
INV000437,2024-05-16,119093,SIP,437,Telangana,Hyderabad,T30,26-35,Female,6.1,Mandate,Verified
INV000030,2024-05-16,119092,SIP,7126,Delhi,Noida,T30,18-25,Female,5.1,Mandate,Verified
INV004682,2024-05-16,119094,SIP,59109,Telangana,Hyderabad,T30,26-35,Female,8.7,Mandate,Verified
INV000437,2024-05-16,149323,LUMPSUM,129851,Telangana,Hyderabad,T30,26-35,Female,6.1,Net Banking,Verified
INV003068,2024-05-16,149324,SIP,2904,Delhi,New Delhi,T30,26-35,Male,11.6,Net Banking,Verified
INV004589,2024-05-16,149324,SIP,2013,Gujarat,Ahmedabad,T30,36-45,Male,14.4,Mandate,Verified
INV000873,2024-05-16,119093,REDEMPTION,304282,Uttar Pradesh,Lucknow,T30,26-35,Male,8.9,Net Banking,Verified
INV003289,2024-05-16,149323,REDEMPTION,273974,Uttar Pradesh,Lucknow,T30,26-35,Male,11.2,Mandate,Verified
INV000029,2024-05-16,118635,SIP,2219,Rajasthan,Udaipur,B30,26-35,Female,7.6,Cheque,Verified
INV001401,2024-05-16,149324,LUMPSUM,289600,Tamil Nadu,Coimbatore,B30,26-35,Male,15.6,UPI,Verified
INV000165,2024-05-16,102887,REDEMPTION,80225,Punjab,Chandigarh,T30,36-45,Female,18.8,Mandate,Pending
INV001434,2024-05-16,125498,LUMPSUM,68668,Maharashtra,Mumbai,T30,46-55,Male,92.6,UPI,Verified
INV002803,2024-05-16,119598,SIP,2000,Uttar Pradesh,Agra,B30,36-45,Male,31.9,Net Banking,Verified
INV001460,2024-05-16,118632,LUMPSUM,406659,Uttar Pradesh,Kanpur,B30,36-45,Male,45.4,Mandate,Verified
INV004321,2024-05-17,125497,REDEMPTION,394809,West Bengal,Kolkata,T30,26-35,Male,16.0,Net Banking,Verified
INV004498,2024-05-17,102886,SIP,10734,Punjab,Chandigarh,T30,26-35,Male,6.7,UPI,Verified
INV001764,2024-05-17,101208,REDEMPTION,24497,Rajasthan,Udaipur,B30,46-55,Female,28.1,Net Banking,Verified
INV003357,2024-05-17,118633,SIP,20213,Madhya Pradesh,Bhopal,B30,26-35,Female,15.3,Cheque,Verified
INV002249,2024-05-17,120844,LUMPSUM,182928,Karnataka,Bangalore,T30,36-45,Male,19.6,Cheque,Verified
INV002870,2024-05-17,120503,SIP,3271,Karnataka,Mysore,B30,26-35,Female,23.7,UPI,Verified
INV002614,2024-05-17,119093,LUMPSUM,285194,Punjab,Chandigarh,T30,36-45,Male,13.2,Cheque,Verified
INV000283,2024-05-17,119551,REDEMPTION,450264,West Bengal,Kolkata,T30,46-55,Male,18.1,UPI,Verified
INV004652,2024-05-17,125497,LUMPSUM,299798,Gujarat,Surat,T30,56+,Male,42.9,Mandate,Verified
INV001389,2024-05-17,118635,REDEMPTION,157270,Karnataka,Mysore,B30,46-55,Female,39.7,Net Banking,Pending
INV000384,2024-05-17,118632,SIP,52268,Tamil Nadu,Coimbatore,B30,18-25,Female,6.5,Net Banking,Verified
INV004193,2024-05-17,118632,SIP,13429,Telangana,Hyderabad,T30,26-35,Male,17.1,UPI,Verified
INV003487,2024-05-17,149324,SIP,24847,Gujarat,Ahmedabad,T30,26-35,Female,12.0,Mandate,Verified
INV001022,2024-05-17,102887,REDEMPTION,149101,Karnataka,Mysore,B30,36-45,Male,19.6,UPI,Verified
INV001456,2024-05-17,118635,SIP,2792,Punjab,Chandigarh,T30,36-45,Male,36.3,Mandate,Verified
INV004091,2024-05-17,119551,SIP,4440,Tamil Nadu,Chennai,T30,26-35,Male,7.2,Net Banking,Verified
INV001814,2024-05-17,100025,LUMPSUM,122043,West Bengal,Kolkata,T30,26-35,Female,6.9,Net Banking,Verified
INV002879,2024-05-17,101208,SIP,2917,Tamil Nadu,Coimbatore,B30,46-55,Male,26.0,Net Banking,Verified
INV000497,2024-05-17,119095,SIP,4801,Madhya Pradesh,Bhopal,B30,36-45,Male,45.7,Cheque,Verified
INV003672,2024-05-17,118634,SIP,44716,Uttar Pradesh,Agra,B30,36-45,Male,32.5,Cheque,Verified
INV003455,2024-05-17,119095,SIP,14099,Tamil Nadu,Coimbatore,B30,46-55,Male,40.2,Mandate,Verified
INV003154,2024-05-17,125497,LUMPSUM,245094,Karnataka,Mysore,B30,26-35,Female,17.7,Mandate,Verified
INV001462,2024-05-17,101206,SIP,8787,Gujarat,Surat,T30,26-35,Male,19.4,Net Banking,Verified
INV002179,2024-05-17,101207,SIP,406,Haryana,Gurugram,T30,26-35,Female,12.0,Cheque,Pending
INV002430,2024-05-17,118633,REDEMPTION,57911,Madhya Pradesh,Bhopal,B30,26-35,Male,16.2,Cheque,Verified
INV001549,2024-05-17,120841,SIP,24284,Haryana,Gurugram,T30,36-45,Male,19.5,Cheque,Verified
INV002923,2024-05-17,118633,SIP,47133,Karnataka,Mysore,B30,26-35,Female,23.0,Net Banking,Verified
INV004557,2024-05-17,149323,SIP,50504,Maharashtra,Nashik,B30,26-35,Male,8.0,Mandate,Verified
INV001969,2024-05-17,119095,LUMPSUM,441486,Uttar Pradesh,Kanpur,B30,26-35,Male,9.7,Cheque,Pending
INV003449,2024-05-17,119551,REDEMPTION,165434,Gujarat,Ahmedabad,T30,56+,Male,10.0,UPI,Verified
INV003218,2024-05-17,119551,REDEMPTION,33054,Tamil Nadu,Chennai,T30,18-25,Male,6.0,Net Banking,Verified
INV004981,2024-05-17,100025,SIP,8241,Haryana,Faridabad,B30,18-25,Male,3.5,UPI,Verified
INV004548,2024-05-17,119599,REDEMPTION,378284,Delhi,Noida,T30,36-45,Female,58.1,UPI,Verified
INV000779,2024-05-17,119551,SIP,1026,Gujarat,Ahmedabad,T30,36-45,Male,35.3,Mandate,Verified
INV004294,2024-05-17,118633,SIP,9251,Punjab,Chandigarh,T30,56+,Female,76.0,Mandate,Verified
INV000293,2024-05-17,120504,LUMPSUM,139339,Karnataka,Mysore,B30,26-35,Female,19.3,Cheque,Verified
INV003037,2024-05-17,118633,LUMPSUM,86156,Telangana,Hyderabad,T30,18-25,Female,7.6,Mandate,Verified
